basket_id,items
932,"otherlivefish, eggs"
933,"softdrinks, softdrinks"
934,fermentedmilk
935,"snacks, eggs"
936,"chilledagriculturalproducts, chillednoodles, harddrinks, ramen, cooky/cakes, harddrinks, chilledlivestock, noodles, otherbeverages"
937,chinesecabbages
938,harddrinks
939,"fermentedmilk, mandarinorange/watermelonandotherfruits"
940,koreanbeef
941,chocolete
942,rootvegetables
943,"softdrinks, bottledfoods"
944,fermentedmilk
945,"icecream, snacks"
946,"fermentedmilk, driedfish, kitchen/housedetergents"
947,otherlivefish
948,"fruitvegetables, othervegetables, beans, mushrooms, apple/sweetmelon"
949,pear/kiwi/grape
950,otherlivefish
951,chocolete
952,harddrinks
953,"chilledseafood, chilledlivestock, fruitvegetables, bottledfoods, mandarinorange/watermelonandotherfruits, koreanpork"
954,"eggs, beans"
955,otherreadymadefoods
956,"milk, mandarinorange/watermelonandotherfruits"
957,fruitvegetables
958,"minorcereals, chillednoodles, eggs, mushrooms"
959,snacks
960,dryfruits
961,"chocolete, harddrinks"
962,instantfoods
963,driedfish
964,wastepapers
965,"snacks, rootvegetables, soysaucesandpastes, seasonedmeat"
966,bread
967,banana/importedfruits
968,bread
969,kitchen/housedetergents
970,cereals
971,bottledfoods
972,ramen
973,livefish
974,snacks
975,"frozendumpling, rootvegetables"
976,tea
977,wastepapers
978,sanitaryproducts
979,chilledagriculturalproducts
980,bottledfoods
981,milk
982,rootvegetables
983,"icecream, cooky/cakes"
984,"chillednoodles, chilledlivestock, banana/importedfruits, tomato/plum/melon"
985,eggs
986,koreanbeef
987,harddrinks
988,snacks
989,banana/importedfruits
990,bread
991,"chilleddairymilks, importedpork"
992,"snacks, eggs"
993,"driedfish, chinesecabbages"
994,"softdrinks, instantfoods"
995,wastepapers
996,"ramen, beans"
997,"otherlivefish, importedbeef"
998,"otherreadymadefoods, eggs"
999,softdrinks
1000,chilledseafood
1001,frozendumpling
1002,"fermentedmilk, milk"
1003,frozendumpling
1004,"instantfoods, banana/importedfruits"
1005,rootvegetables
1006,"noodles, candy-gum, fruitvegetables, otherbeverages, softdrinks"
1007,"milk, processedlivefish, fruitvegetables, eidbleherbs, ketchupandmayoneise, koreanpork, bottledfoods, instantfoods"
1008,ramen
1009,milk
1010,beans
1011,ketchupandmayoneise
1012,ramen
1013,"fruitvegetables, seasonings"
1014,"chilledlivestock, seasonedmeat"
1015,otherlivefish
1016,eidbleherbs
1017,artificialpowders
1018,beans
1019,"otherreadymadefoods, wildvegetables, koreanpork"
1020,"chilledagriculturalproducts, artificialpowders"
1021,fermentedmilk
1022,rootvegetables
1023,bread
1024,"eidbleherbs, cooky/cakes"
1025,fermentedmilk
1026,"ramen, cooky/cakes, driedfish, instantfoods, mandarinorange/watermelonandotherfruits"
1027,tomato/plum/melon
1028,eidbleherbs
1029,otherlivefish
1030,"beans, bottledfoods"
1031,"fermentedmilk, pre-processedmeals, eggs"
1032,"bakery, softdrinks"
1033,"fermentedmilk, chillednoodles, chilledseafood, livefish, koreanbeef"
1034,"snacks, coffee"
1035,"frozenmeat, ready-madesnacks, ramen, mushrooms, bottledfoods"
1036,"ready-madesidedishes, softdrinks"
1037,beans
1038,"milk, ramen"
1039,softdrinks
1040,"milk, eggs, mushrooms, strawberry/peach/, apple/sweetmelon"
1041,"chilledlivestock, mushrooms"
1042,harddrinks
1043,"fermentedmilk, chilledagriculturalproducts, artificialpowders"
1044,koreanbeef
1045,fermentedmilk
1046,"fruitvegetables, lattuce"
1047,"milk, mushrooms"
1048,chillednoodles
1049,"mushrooms, eidbleherbs"
1050,pre-processedmeals
1051,cooky/cakes
1052,"rootvegetables, rootvegetables, chinesecabbages, koreanbeef, chinesecabbages, banana/importedfruits"
1053,"processedlivefish, harddrinks"
1054,beans
1055,"milk, bakery, ramen, fruitvegetables, banana/importedfruits"
1056,pear/kiwi/grape
1057,"otherseafoods, lattuce, apple/sweetmelon"
1058,"otherlivefish, beans"
1059,softdrinks
1060,otherseafoods
1061,fruitvegetables
1062,eggs
1063,eidbleherbs
1064,"chilledagriculturalproducts, hairproducts"
1065,"beans, softdrinks"
1066,"noodles, wastepapers"
1067,"rootvegetables, bottledfoods, tomato/plum/melon"
1068,"milk, beans"
1069,"milk, otherlivefish"
1070,softdrinks
1071,otherreadymadefoods
1072,banana/importedfruits
1073,icecream
1074,milk
1075,"ramen, kitchen/housedetergents"
1076,"chinesecabbages, softdrinks, snacks, chinesecabbages, softdrinks"
1077,ready-madesnacks
1078,"driedfish, fruitvegetables, coffee"
1079,snacks
1080,harddrinks
1081,snacks
1082,wastepapers
1083,fruitvegetables
1084,"ramen, koreanpork"
1085,"fruitvegetables, bottledfoods"
1086,"eidbleherbs, wastepapers, importedbeef"
1087,fastfoods
1088,milk
1089,"beans, banana/importedfruits, pear/kiwi/grape"
1090,fermentedmilk
1091,"otherreadymadefoods, mushrooms"
1092,snacks
1093,babyproducts
1094,tomato/plum/melon
1095,milk
1096,soysaucesandpastes
1097,chocolete
1098,pre-processedmeals
1099,fermentedmilk
1100,eidbleherbs
1101,"otherlivefish, lattuce, ketchupandmayoneise"
1102,"chilledlivestock, banana/importedfruits"
1103,"bakery, snacks, otherlivefish"
1104,banana/importedfruits
1105,"fermentedmilk, cooky/cakes, softdrinks, koreanchicken"
1106,lattuce
1107,"processedlivefish, eggs"
1108,beans
1109,softdrinks
1110,koreanbeef
1111,"milk, instantfoods, soysaucesandpastes"
1112,"eggs, othervegetables, lattuce"
1113,otherlivefish
1114,"milk, coffee"
1115,cooky/cakes
1116,koreanpork
1117,"milk, mushrooms"
1118,importedbeef
1119,bread
1120,otherreadymadefoods
1121,strawberry/peach/
1122,"ramen, mushrooms, lattuce"
1123,beans
1124,"fermentedmilk, tomato/plum/melon"
1125,"cooky/cakes, processedlivefish, fruitvegetables, rootvegetables, koreanbeef"
1126,eidbleherbs
1127,"mushrooms, instantfoods"
1128,"milk, snacks"
1129,mandarinorange/watermelonandotherfruits
1130,snacks
1131,fermentedmilk
1132,pear/kiwi/grape
1133,"fruitvegetables, kitchen/housedetergents"
1134,"rootvegetables, lattuce, bottledfoods"
1135,milk
1136,driedfish
1137,"driedfish, cosmetics, ketchupandmayoneise"
1138,pear/kiwi/grape
1139,"eggs, tomato/plum/melon"
1140,snacks
1141,koreanchicken
1142,bakery
1143,"fermentedmilk, milk, harddrinks"
1144,snacks
1145,mushrooms
1146,chilleddairymilks
1147,softdrinks
1148,"milk, koreanpork"
1149,eggs
1150,"cheese/butter, fruitvegetables"
1151,candy-gum
1152,"eidbleherbs, banana/importedfruits"
1153,"chilledagriculturalproducts, snacks"
1154,icecream
1155,softdrinks
1156,"icecream, cooky/cakes"
1157,"milk, harddrinks"
1158,"cheese/butter, ketchupandmayoneise"
1159,"fermentedmilk, rootvegetables, lattuce, softdrinks"
1160,"bread, eggs"
1161,"candy-gum, othervegetables, bottledfoods"
1162,"chilledseafood, snacks, importedbeef"
1163,cooky/cakes
1164,banana/importedfruits
1165,driedfish
1166,beans
1167,"minorcereals, snacks, otherlivefish, otherseafoods, rootvegetables, strawberry/peach/, snacks"
1168,fruitvegetables
1169,wastepapers
1170,"eggs, coffee, otherlivefish, coffee"
1171,"chilleddairymilks, snacks, eggs, tomato/plum/melon"
1172,chilledseafood
1173,"cooky/cakes, softdrinks"
1174,eidbleherbs
1175,"fermentedmilk, pre-processedsnacks"
1176,"chilledagriculturalproducts, chilledlivestock"
1177,pear/kiwi/grape
1178,ramen
1179,"fermentedmilk, rootvegetables, instantfoods"
1180,"beans, eidbleherbs, instantfoods, koreanpork"
1181,ready-mademeals
1182,chilleddairymilks
1183,fermentedmilk
1184,chinesecabbages
1185,"otherlivefish, fruitvegetables"
1186,"kitchen/housedetergents, fermentedmilk"
1187,"chocolete, softdrinks, instantfoods, tomato/plum/melon"
1188,"kitchen/housedetergents, ramen, soysaucesandpastes, laundrydetergent, kitchen/housedetergents"
1189,"eggs, mandarinorange/watermelonandotherfruits"
1190,"otherlivefish, mushrooms, lattuce"
1191,"minorcereals, eggs, rootvegetables, othervegetables, koreanchicken"
1192,"fermentedmilk, milk, noodles, beans, kitchen/housedetergents"
1193,fruitvegetables
1194,bottledfoods
1195,"softdrinks, banana/importedfruits"
1196,otherreadymadefoods
1197,"bakery, ramen"
1198,livefish
1199,"ready-madesidedishes, beans, softdrinks, harddrinks"
1200,"wastepapers, soysaucesandpastes"
1201,"coffee, pear/kiwi/grape"
1202,chilledlivestock
1203,"noodles, coffee"
1204,"chilledlivestock, cooky/cakes, banana/importedfruits, pear/kiwi/grape"
1205,"noodles, cookingoil"
1206,"cooky/cakes, softdrinks, harddrinks"
1207,rootvegetables
1208,"fermentedmilk, chilledlivestock, laundrydetergent, ketchupandmayoneise"
1209,chilledlivestock
1210,"chillednoodles, beans"
1211,koreanpork
1212,cooky/cakes
1213,"milk, koreanbeef"
1214,eidbleherbs
1215,fermentedmilk
1216,"fruitvegetables, chinesecabbages, instantfoods, tomato/plum/melon"
1217,wastepapers
1218,"ramen, snacks"
1219,banana/importedfruits
1220,instantfoods
1221,mushrooms
1222,otherreadymadefoods
1223,snacks
1224,rootvegetables
1225,"otherreadymadefoods, rootvegetables"
1226,"fermentedmilk, cooky/cakes, fruitvegetables"
1227,eidbleherbs
1228,"koreanpork, koreanbeef"
1229,strawberry/peach/
1230,otherlivefish
1231,"harddrinks, banana/importedfruits"
1232,"fermentedmilk, lattuce, eidbleherbs, softdrinks"
1233,"otherreadymadefoods, ramen, pre-processedmeals, beans, otherlivefish"
1234,hairproducts
1235,rootvegetables
1236,"chinesecabbages, importedpork"
1237,"harddrinks, sweeteners"
1238,"chilledlivestock, strawberry/peach/, pear/kiwi/grape"
1239,beans
1240,"instantfoods, hairproducts, koreanpork"
1241,"beans, softdrinks"
1242,hairproducts
1243,minorcereals
1244,otherreadymadefoods
1245,"cheese/butter, noodles, fruitvegetables, lattuce, wastepapers"
1246,"ready-madesnacks, bottledfoods"
1247,"kitchen/housedetergents, koreanbeef"
1248,banana/importedfruits
1249,hairproducts
1250,"fruitvegetables, rootvegetables, coffee"
1251,"chilledseafood, chilledlivestock"
1252,"othervegetables, eidbleherbs, softdrinks"
1253,fermentedmilk
1254,"milk, candy-gum"
1255,"eidbleherbs, strawberry/peach/"
1256,"chilledagriculturalproducts, chillednoodles, mushrooms"
1257,importedbeef
1258,otherlivefish
1259,wastepapers
1260,"cooky/cakes, softdrinks"
1261,"eggs, wastepapers"
1262,"noodles, artificialpowders"
1263,"softdrinks, soysaucesandpastes"
1264,eidbleherbs
1265,"softdrinks, instantfoods"
1266,"bottledfoods, wastepapers"
1267,fermentedmilk
1268,"otherlivefish, harddrinks"
1269,koreanpork
1270,milk
1271,"fermentedmilk, ramen, hairproducts, laundrydetergent, wastepapers, seasonings"
1272,"frozendumpling, otherreadymadefoods, pre-processedmeals, ramen"
1273,soysaucesandpastes
1274,othervegetables
1275,ramen
1276,"otherreadymadefoods, eidbleherbs"
1277,cookingoil
1278,"ramen, dentalproducts, hairproducts, laundrydetergent, koreanpork"
1279,otherbeverages
1280,pear/kiwi/grape
1281,"ramen, cereals, wildvegetables, instantfoods, wastepapers"
1282,tomato/plum/melon
1283,"rootvegetables, tomato/plum/melon"
1284,chinesecabbages
1285,cooky/cakes
1286,koreanpork
1287,"fermentedmilk, icecream"
1288,"beans, lattuce, eidbleherbs"
1289,"chilledlivestock, ready-madesidedishes"
1290,koreanchicken
1291,"fruitvegetables, ketchupandmayoneise, koreanchicken, koreanpork"
1292,softdrinks
1293,wastepapers
1294,fruitvegetables
1295,chilledseafood
1296,"sweeteners, banana/importedfruits"
1297,"kitchen/housedetergents, ketchupandmayoneise, koreanchicken, koreanbeef"
1298,"bottledfoods, ketchupandmayoneise"
1299,"cheese/butter, ramen"
1300,"milk, koreanpork"
1301,bread
1302,wastepapers
1303,"ready-madesidedishes, otherlivefish, softdrinks, instantfoods"
1304,"otherseafoods, fruitvegetables, beans"
1305,harddrinks
1306,chillednoodles
1307,"otherreadymadefoods, mandarinorange/watermelonandotherfruits"
1308,milk
1309,coffee
1310,fruitvegetables
1311,tea
1312,"fermentedmilk, ramen, softdrinks, instantfoods"
1313,snacks
1314,"chilledlivestock, bottledfoods"
1315,ready-madesnacks
1316,softdrinks
1317,instantfoods
1318,otherlivefish
1319,"otherreadymadefoods, fruitvegetables"
1320,"eidbleherbs, hairproducts"
1321,fermentedmilk
1322,harddrinks
1323,rootvegetables
1324,eggs
1325,milk
1326,otherseafoods
1327,fermentedmilk
1328,lattuce
1329,sanitaryproducts
1330,"bread, cooky/cakes, rootvegetables, seasonings"
1331,eidbleherbs
1332,sweeteners
1333,"chilleddairymilks, otherseafoods, fruitvegetables, banana/importedfruits"
1334,"milk, rootvegetables"
1335,chilleddairymilks
1336,"fermentedmilk, ready-madesnacks"
1337,eidbleherbs
1338,"mushrooms, tomato/plum/melon"
1339,"softdrinks, sanitaryproducts"
1340,fruitvegetables
1341,rootvegetables
1342,chocolete
1343,"eggs, beans, bottledfoods"
1344,"chilledagriculturalproducts, lattuce"
1345,"eggs, mushrooms"
1346,"banana/importedfruits, apple/sweetmelon, koreanchicken"
1347,eidbleherbs
1348,"noodles, lattuce"
1349,"processedlivefish, otherseafoods"
1350,"milk, cooky/cakes, beans, mushrooms, softdrinks, koreanpork"
1351,milk
1352,bread
1353,"fermentedmilk, chilledlivestock"
1354,bottledfoods
1355,minorcereals
1356,"milk, cooky/cakes, softdrinks, milk"
1357,koreanpork
1358,"fermentedmilk, otherseafoods"
1359,milk
1360,"artificialpowders, koreanpork"
1361,"eggs, eidbleherbs, apple/sweetmelon"
1362,"chinesecabbages, eidbleherbs, seasonings"
1363,artificialpowders
1364,pear/kiwi/grape
1365,fermentedmilk
1366,othervegetables
1367,"hairproducts, laundrydetergent"
1368,snacks
1369,"snacks, softdrinks"
1370,"ready-madesnacks, otherlivefish, otherlivestockmeats"
1371,"bakery, cooky/cakes, pear/kiwi/grape"
1372,eidbleherbs
1373,"snacks, softdrinks, harddrinks"
1374,fermentedmilk
1375,"chillednoodles, softdrinks"
1376,"chocolete, tea"
1377,importedbeef
1378,wastepapers
1379,fermentedmilk
1380,chilledseafood
1381,softdrinks
1382,instantfoods
1383,chillednoodles
1384,othervegetables
1385,fermentedmilk
1386,"chilledagriculturalproducts, beans"
1387,lattuce
1388,"fermentedmilk, strawberry/peach/"
1389,"cooky/cakes, harddrinks"
1390,otherlivefish
1391,hairproducts
1392,"milk, icecream"
1393,rootvegetables
1394,eidbleherbs
1395,"ramen, cooky/cakes, banana/importedfruits"
1396,harddrinks
1397,softdrinks
1398,noodles
1399,"milk, bottledfoods"
1400,fermentedmilk
1401,koreanchicken
1402,"mushrooms, kitchen/housedetergents"
1403,"chilledlivestock, snacks, cooky/cakes"
1404,"fruitvegetables, importedbeef"
1405,milk
1406,pear/kiwi/grape
1407,chilledlivestock
1408,"pre-processedmeals, softdrinks"
1409,koreanchicken
1410,icecream
1411,"driedfish, koreanchicken"
1412,eidbleherbs
1413,snacks
1414,lattuce
1415,"chilleddairymilks, chilledseafood"
1416,milk
1417,hairproducts
1418,"chilledagriculturalproducts, cooky/cakes, mushrooms, eidbleherbs, harddrinks"
1419,"milk, cheese/butter"
1420,"bread, fruitvegetables"
1421,fermentedmilk
1422,eidbleherbs
1423,"beans, koreanbeef"
1424,cooky/cakes
1425,"frozendumpling, chilledseafood"
1426,"milk, cheese/butter, soysaucesandpastes"
1427,"milk, lattuce, bottledfoods, wastepapers, seasonings, noodles, wastepapers, cookingoil"
1428,"milk, cosmetics, artificialpowders"
1429,"candy-gum, bottledfoods"
1430,"chocolete, candy-gum"
1431,"otherreadymadefoods, cooky/cakes, beans"
1432,otherreadymadefoods
1433,beans
1434,"chilledagriculturalproducts, ready-madesidedishes, fruitvegetables"
1435,milk
1436,"eidbleherbs, harddrinks"
1437,"chilledagriculturalproducts, chilledseafood, driedfish, eidbleherbs"
1438,coffee
1439,soysaucesandpastes
1440,"chilleddairymilks, milk, rootvegetables, beans, eidbleherbs"
1441,"milk, tomato/plum/melon"
1442,"chocolete, wastepapers"
1443,bottledfoods
1444,livefish
1445,"otherreadymadefoods, banana/importedfruits"
1446,beans
1447,ready-madesnacks
1448,softdrinks
1449,"milk, bread"
1450,"minorcereals, wildvegetables"
1451,koreanpork
1452,bread
1453,"ramen, harddrinks, koreanpork"
1454,"bakery, fruitvegetables, rootvegetables, eidbleherbs"
1455,wastepapers
1456,"fruitvegetables, harddrinks"
1457,"cooky/cakes, laundrydetergent"
1458,snacks
1459,fermentedmilk
1460,softdrinks
1461,"milk, beans, banana/importedfruits"
1462,icecream
1463,cooky/cakes
1464,mushrooms
1465,"snacks, cooky/cakes, beans, softdrinks, bottledfoods"
1466,bakery
1467,"koreanpork, importedbeef"
1468,"bread, tomato/plum/melon"
1469,"cooky/cakes, otherlivefish, harddrinks"
1470,banana/importedfruits
1471,ready-mademeals
1472,"cereals, rootvegetables, beans, pear/kiwi/grape"
1473,hairproducts
1474,"chilledseafood, soysaucesandpastes"
1475,"milk, laundrydetergent"
1476,chinesecabbages
1477,"chilledagriculturalproducts, processeddryfoods, bottledfoods, cereals, fruitvegetables, artificialpowders"
1478,snacks
1479,otherseafoods
1480,strawberry/peach/
1481,beans
1482,chilledagriculturalproducts
1483,ramen
1484,ramen
1485,"milk, harddrinks"
1486,koreanpork
1487,harddrinks
1488,ramen
1489,chilledlivestock
1490,"mushrooms, apple/sweetmelon"
1491,bread
1492,"fermentedmilk, milk, cheese/butter, rootvegetables, lattuce"
1493,"icecream, softdrinks"
1494,bread
1495,harddrinks
1496,"softdrinks, laundrydetergent"
1497,"ramen, snacks, harddrinks"
1498,cooky/cakes
1499,rootvegetables
1500,wastepapers
1501,mushrooms
1502,bottledfoods
1503,fermentedmilk
1504,ready-madesnacks
1505,banana/importedfruits
1506,wastepapers
1507,"cooky/cakes, lattuce"
1508,"harddrinks, laundrydetergent"
1509,noodles
1510,"chilledagriculturalproducts, chilledlivestock, pre-processedsnacks, sanitaryproducts"
1511,importedbeef
1512,"ready-madesnacks, harddrinks"
1513,beans
1514,wastepapers
1515,"fermentedmilk, fruitvegetables, rootvegetables, strawberry/peach/"
1516,dentalproducts
1517,"fermentedmilk, driedfish, dentalproducts, laundrydetergent, koreanchicken"
1518,"milk, mushrooms"
1519,"otherlivefish, beans"
1520,soysaucesandpastes
1521,chilledlivestock
1522,bread
1523,"milk, processeddriedfish, otherlivefish, apple/sweetmelon"
1524,softdrinks
1525,softdrinks
1526,"milk, beans, mushrooms"
1527,"maincereals, processeddriedfish, mushrooms, artificialpowders"
1528,banana/importedfruits
1529,koreanpork
1530,"instantfoods, lattuce"
1531,snacks
1532,"otherlivefish, otherbeverages, bottledfoods"
1533,"milk, icecream, cooky/cakes, harddrinks"
1534,"milk, strawberry/peach/, banana/importedfruits"
1535,"otherreadymadefoods, coffee"
1536,harddrinks
1537,"banana/importedfruits, tomato/plum/melon"
1538,pear/kiwi/grape
1539,maincereals
1540,"ramen, wastepapers"
1541,softdrinks
1542,"icecream, apple/sweetmelon"
